"lek.song.type","lek","segment","obs1","obs2"
"CCL-M1","CCL",16,"d","d"
"CCL-M1","CCL",17,"d","d"
"CCL-M1","CCL",18,"p","p"
"CCL-M1","CCL",19,"u","u"
"CCL-M1","CCL",20,"d","d"
"CCL-K2","CCL",1,"u","u"
"CCL-K2","CCL",2,"u","u"
"CCL-K2","CCL",3,"u","u"
"CCL-K2","CCL",4,"u","u"
"CCL-K2","CCL",5,"u","u"
"CCL-K2","CCL",6,"u","u"
"CCL-K2","CCL",7,"u","u"
"CCL-K2","CCL",8,"u","u"
"CCL-K2","CCL",9,"p","p"
"CCL-K2","CCL",10,"p","p"
"CCL-K2","CCL",11,"p","p"
"CCL-K2","CCL",12,"p","p"
"CCL-K2","CCL",13,"p","p"
"CCL-K2","CCL",14,"u","u"
"CCL-K2","CCL",15,"u","u"
"CCL-K2","CCL",16,"d","d"
"CCL-K2","CCL",17,"d","d"
"CCL-K2","CCL",18,"d","d"
"CCL-K2","CCL",19,"d","d"
"CCL-K2","CCL",20,"p","p"
"CCL-K2","CCL",1,"u","u"
"CCL-K2","CCL",2,"u","u"
"CCL-K2","CCL",3,"u","u"
"CCL-K2","CCL",4,"u","u"
"CCL-K2","CCL",5,"u","u"
"CCL-K2","CCL",6,"u","u"
"CCL-K2","CCL",7,"u","u"
"CCL-K2","CCL",8,"u","u"
"CCL-K2","CCL",9,"p","p"
"CCL-K2","CCL",10,"p","p"
"CCL-K2","CCL",11,"p","p"
"CCL-K2","CCL",12,"p","p"
"CCL-K2","CCL",13,"u","u"
"CCL-K2","CCL",14,"d","d"
"CCL-K2","CCL",15,"d","d"
"CCL-K2","CCL",16,"d","d"
"CCL-K2","CCL",17,"d","d"
"CCL-K2","CCL",18,"p","p"
"CCL-K2","CCL",19,"p","p"
"CCL-K2","CCL",20,"u","u"
"CCL-K2","CCL",1,"u","u"
"CCL-K2","CCL",2,"u","u"
"CCL-K2","CCL",3,"u","u"
"CCL-K2","CCL",4,"u","u"
"CCL-K2","CCL",5,"u","u"
"CCL-K2","CCL",6,"u","u"
"CCL-K2","CCL",7,"u","u"
"CCL-K2","CCL",8,"u","u"
"CCL-K2","CCL",9,"p","p"
"CCL-K2","CCL",10,"p","p"
"CCL-K2","CCL",11,"p","p"
"CCL-K2","CCL",12,"p","p"
"CCL-K2","CCL",13,"u","u"
"CCL-K2","CCL",14,"d","d"
"CCL-K2","CCL",15,"d","d"
"CCL-K2","CCL",16,"d","d"
"CCL-K2","CCL",17,"p","p"
"CCL-K2","CCL",18,"p","p"
"CCL-K2","CCL",19,"u","u"
"CCL-K2","CCL",20,"d","d"
"CCL-K2","CCL",1,"u","u"
"CCL-K2","CCL",2,"u","u"
"CCL-K2","CCL",3,"u","u"
"CCL-K2","CCL",4,"u","u"
"CCL-K2","CCL",5,"u","u"
"CCL-K2","CCL",6,"u","u"
"CCL-K2","CCL",7,"u","u"
"CCL-K2","CCL",8,"u","u"
"CCL-K2","CCL",9,"u","u"
"CCL-K2","CCL",10,"p","p"
"CCL-K2","CCL",11,"p","p"
"CCL-K2","CCL",12,"p","p"
"CCL-K2","CCL",13,"u","u"
"CCL-K2","CCL",14,"d","d"
"CCL-K2","CCL",15,"d","d"
"CCL-K2","CCL",16,"d","d"
"CCL-K2","CCL",17,"d","d"
"CCL-K2","CCL",18,"p","p"
"CCL-K2","CCL",19,"u","u"
"CCL-K2","CCL",20,"d","d"
"CCE-H1","CCE",1,"s","s"
"CCE-H1","CCE",2,"s","s"
"CCE-H1","CCE",3,"s","s"
"CCE-H1","CCE",4,"s","s"
"CCE-H1","CCE",5,"s","s"
"CCE-H1","CCE",6,"s","s"
"CCE-H1","CCE",7,"s","s"
"CCE-H1","CCE",8,"s","s"
"CCE-H1","CCE",9,"s","s"
"CCE-H1","CCE",10,"s","s"
"CCE-H1","CCE",11,"s","s"
"CCE-H1","CCE",12,"s","s"
"CCE-H1","CCE",13,"s","s"
"CCE-H1","CCE",14,"s","s"
"CCE-H1","CCE",15,"s","s"
"CCE-H1","CCE",16,"s","s"
"CCE-H1","CCE",17,"s","s"
"CCE-H1","CCE",18,"s","s"
"CCE-H1","CCE",19,"s","s"
"CCE-H1","CCE",20,"s","s"
"CCE-H1","CCE",1,"s","s"
"CCE-H1","CCE",2,"s","s"
"CCE-H1","CCE",3,"s","s"
"CCE-H1","CCE",4,"s","s"
"CCE-H1","CCE",5,"s","s"
"CCE-H1","CCE",6,"s","s"
"CCE-H1","CCE",7,"s","s"
"CCE-H1","CCE",8,"s","s"
"CCE-H1","CCE",9,"s","s"
"CCE-H1","CCE",10,"s","s"
"CCE-H1","CCE",11,"s","s"
"CCE-H1","CCE",12,"s","s"
"CCE-H1","CCE",13,"s","s"
"CCE-H1","CCE",14,"s","s"
"CCE-H1","CCE",15,"s","s"
"CCE-H1","CCE",16,"s","s"
"CCE-H1","CCE",17,"s","s"
"CCE-H1","CCE",18,"s","s"
"CCE-H1","CCE",19,"s","s"
"CCE-H1","CCE",20,"s","s"
"CCE-H1","CCE",1,"s","s"
"CCE-H1","CCE",2,"s","s"
"CCE-H1","CCE",3,"s","s"
"CCE-H1","CCE",4,"s","s"
"CCE-H1","CCE",5,"s","s"
"CCE-H1","CCE",6,"s","s"
"CCE-H1","CCE",7,"s","s"
"CCE-H1","CCE",8,"s","s"
"CCE-H1","CCE",9,"s","s"
"CCE-H1","CCE",10,"s","s"
"CCE-H1","CCE",11,"s","s"
"CCE-H1","CCE",12,"s","s"
"CCE-H1","CCE",13,"s","s"
"CCE-H1","CCE",14,"s","s"
"CCE-H1","CCE",15,"s","s"
"CCE-H1","CCE",16,"s","s"
"CCE-H1","CCE",17,"s","s"
"CCE-H1","CCE",18,"s","s"
"CCE-H1","CCE",19,"s","s"
"CCE-H1","CCE",20,"s","s"
"CCE-H1","CCE",1,"s","s"
"CCE-H1","CCE",2,"s","s"
"CCE-H1","CCE",3,"s","s"
"CCE-H1","CCE",4,"s","s"
"CCE-H1","CCE",5,"s","s"
"CCE-H1","CCE",6,"s","s"
"CCE-H1","CCE",7,"s","s"
"CCE-H1","CCE",8,"s","s"
"CCE-H1","CCE",9,"s","s"
"CCE-H1","CCE",10,"s","s"
"CCE-H1","CCE",11,"s","s"
"CCE-H1","CCE",12,"s","s"
"CCE-H1","CCE",13,"s","s"
"CCE-H1","CCE",14,"s","s"
"CCE-H1","CCE",15,"s","s"
"CCE-H1","CCE",16,"s","s"
"CCE-H1","CCE",17,"s","s"
"CCE-H1","CCE",18,"s","s"
"CCE-H1","CCE",19,"s","s"
"CCE-H1","CCE",20,"s","s"
"CCL-B1","CCL",1,"s","s"
"CCL-B1","CCL",2,"s","s"
"CCL-B1","CCL",3,"s","s"
"CCL-B1","CCL",4,"s","s"
"CCL-B1","CCL",5,"s","s"
"CCL-B1","CCL",6,"s","s"
"CCL-B1","CCL",7,"s","s"
"CCL-B1","CCL",8,"s","s"
"CCL-B1","CCL",9,"s","s"
"CCL-B1","CCL",10,"s","s"
"CCL-B1","CCL",11,"s","s"
"CCL-B1","CCL",12,"u","u"
"CCL-B1","CCL",13,"u","u"
"CCL-B1","CCL",14,"u","u"
"CCL-B1","CCL",15,"u","u"
"CCL-B1","CCL",16,"f","f"
"CCL-B1","CCL",17,"f","f"
"CCL-B1","CCL",18,"f","f"
"CCL-B1","CCL",19,"f","f"
"CCL-B1","CCL",20,"f","f"
"CCL-B1","CCL",1,"s","s"
"CCL-B1","CCL",2,"s","s"
"CCL-B1","CCL",3,"s","s"
"CCL-B1","CCL",4,"s","s"
"CCL-B1","CCL",5,"s","s"
"CCL-B1","CCL",6,"s","s"
"CCL-B1","CCL",7,"s","s"
"CCL-B1","CCL",8,"s","s"
"CCL-B1","CCL",9,"s","s"
"CCL-B1","CCL",10,"s","s"
"CCL-B1","CCL",11,"s","s"
"CCL-B1","CCL",12,"u","u"
"CCL-B1","CCL",13,"u","u"
"CCL-B1","CCL",14,"u","u"
"CCL-B1","CCL",15,"u","u"
"CCL-B1","CCL",16,"f","f"
"CCL-B1","CCL",17,"f","f"
"CCL-B1","CCL",18,"f","f"
"CCL-B1","CCL",19,"f","f"
"CCL-B1","CCL",20,"f","f"
"CCL-B1","CCL",1,"s","s"
"CCL-B1","CCL",2,"s","s"
"CCL-B1","CCL",3,"s","s"
"CCL-B1","CCL",4,"s","s"
"CCL-B1","CCL",5,"s","s"
"CCL-B1","CCL",6,"s","s"
"CCL-B1","CCL",7,"s","s"
"CCL-B1","CCL",8,"s","s"
"CCL-B1","CCL",9,"s","s"
"CCL-B1","CCL",10,"s","s"
"CCL-B1","CCL",11,"s","s"
"CCL-B1","CCL",12,"u","u"
"CCL-B1","CCL",13,"u","u"
"CCL-B1","CCL",14,"u","u"
"CCL-B1","CCL",15,"u","u"
"CCL-B1","CCL",16,"f","f"
"CCL-B1","CCL",17,"f","f"
"CCL-B1","CCL",18,"f","f"
"CCL-B1","CCL",19,"f","f"
"CCL-B1","CCL",20,"f","f"
"CCL-B1","CCL",1,"s","s"
"CCL-B1","CCL",2,"s","s"
"CCL-B1","CCL",3,"s","s"
"CCL-B1","CCL",4,"s","s"
"CCL-B1","CCL",5,"s","s"
"CCL-B1","CCL",6,"s","s"
"CCL-B1","CCL",7,"s","s"
"CCL-B1","CCL",8,"s","s"
"CCL-B1","CCL",9,"s","s"
"CCL-B1","CCL",10,"s","s"
"CCL-B1","CCL",11,"s","s"
"CCL-B1","CCL",12,"u","u"
"CCL-B1","CCL",13,"u","u"
"CCL-B1","CCL",14,"u","u"
"CCL-B1","CCL",15,"u","u"
"CCL-B1","CCL",16,"f","f"
"CCL-B1","CCL",17,"f","f"
"CCL-B1","CCL",18,"f","f"
"CCL-B1","CCL",19,"f","f"
"CCL-B1","CCL",20,"f","f"
"HC1-J1","HC1",1,"u","u"
"HC1-J1","HC1",2,"u","u"
"HC1-J1","HC1",3,"u","u"
"HC1-J1","HC1",4,"u","u"
"HC1-J1","HC1",5,"u","u"
"HC1-J1","HC1",6,"u","u"
"HC1-J1","HC1",7,"u","u"
"HC1-J1","HC1",8,"s","s"
"HC1-J1","HC1",9,"s","s"
"HC1-J1","HC1",10,"s","s"
"HC1-J1","HC1",11,"s","s"
"HC1-J1","HC1",12,"s","s"
"HC1-J1","HC1",13,"s","s"
"HC1-J1","HC1",14,"s","s"
"HC1-J1","HC1",15,"u","u"
"HC1-J1","HC1",16,"u","u"
"HC1-J1","HC1",17,"u","u"
"HC1-J1","HC1",18,"u","u"
"HC1-J1","HC1",19,"s","s"
"HC1-J1","HC1",20,"s","s"
"HC1-J1","HC1",1,"u","u"
"HC1-J1","HC1",2,"u","u"
"HC1-J1","HC1",3,"u","u"
"HC1-J1","HC1",4,"u","u"
"HC1-J1","HC1",5,"u","u"
"HC1-J1","HC1",6,"u","u"
"HC1-J1","HC1",7,"u","u"
"HC1-J1","HC1",8,"s","s"
"HC1-J1","HC1",9,"s","s"
"HC1-J1","HC1",10,"s","s"
"HC1-J1","HC1",11,"s","s"
"HC1-J1","HC1",12,"s","s"
"HC1-J1","HC1",13,"s","s"
"HC1-J1","HC1",14,"s","s"
"HC1-J1","HC1",15,"u","u"
"HC1-J1","HC1",16,"u","u"
"HC1-J1","HC1",17,"u","u"
"HC1-J1","HC1",18,"u","u"
"HC1-J1","HC1",19,"s","s"
"HC1-J1","HC1",20,"s","s"
"HC2-B1","HC2",1,"d","d"
"HC2-B1","HC2",2,"d","d"
"HC2-B1","HC2",3,"u","u"
"HC2-B1","HC2",4,"u","u"
"HC2-B1","HC2",5,"u","u"
"HC2-B1","HC2",6,"u","u"
"HC2-B1","HC2",7,"u","u"
"HC2-B1","HC2",8,"u","u"
"HC2-B1","HC2",9,"d","d"
"HC2-B1","HC2",10,"d","d"
"HC2-B1","HC2",11,"d","d"
"HC2-B1","HC2",12,"d","d"
"HC2-B1","HC2",13,"s","s"
"HC2-B1","HC2",14,"s","s"
"HC2-B1","HC2",15,"s","s"
"HC2-B1","HC2",16,"s","s"
"HC2-B1","HC2",17,"s","s"
"HC2-B1","HC2",18,"s","s"
"HC2-B1","HC2",19,"s","s"
"HC2-B1","HC2",20,"s","s"
"HC2-B1","HC2",1,"d","d"
"HC2-B1","HC2",2,"d","d"
"HC2-B1","HC2",3,"u","u"
"HC2-B1","HC2",4,"u","u"
"HC2-B1","HC2",5,"u","u"
"HC2-B1","HC2",6,"u","u"
"HC2-B1","HC2",7,"u","u"
"HC2-B1","HC2",8,"u","u"
"HC2-B1","HC2",9,"d","d"
"HC2-B1","HC2",10,"d","d"
"HC2-B1","HC2",11,"d","d"
"HC2-B1","HC2",12,"d","d"
"HC2-B1","HC2",13,"d","d"
"HC2-B1","HC2",14,"s","s"
"HC2-B1","HC2",15,"s","s"
"HC2-B1","HC2",16,"s","s"
"HC2-B1","HC2",17,"s","s"
"HC2-B1","HC2",18,"s","s"
"HC2-B1","HC2",19,"s","s"
"HC2-B1","HC2",20,"s","s"
"HC2-B1","HC2",1,"u","u"
"HC2-B1","HC2",2,"u","u"
"HC2-B1","HC2",3,"u","u"
"HC2-B1","HC2",4,"u","u"
"HC2-B1","HC2",5,"u","u"
"HC2-B1","HC2",6,"u","u"
"HC2-B1","HC2",7,"u","u"
"HC2-B1","HC2",8,"u","u"
"HC2-B1","HC2",9,"d","d"
"HC2-B1","HC2",10,"d","d"
"HC2-B1","HC2",11,"d","d"
"HC2-B1","HC2",12,"d","d"
"HC2-B1","HC2",13,"d","d"
"HC2-B1","HC2",14,"s","s"
"HC2-B1","HC2",15,"s","s"
"HC2-B1","HC2",16,"s","s"
"HC2-B1","HC2",17,"s","s"
"HC2-B1","HC2",18,"s","s"
"HC2-B1","HC2",19,"s","s"
"HC2-B1","HC2",20,"s","s"
"HC2-B1","HC2",1,"u","u"
"HC2-B1","HC2",2,"u","u"
"HC2-B1","HC2",3,"u","u"
"HC2-B1","HC2",4,"u","u"
"HC2-B1","HC2",5,"u","u"
"HC2-B1","HC2",6,"u","u"
"HC2-B1","HC2",7,"u","u"
"HC2-B1","HC2",8,"u","u"
"HC2-B1","HC2",9,"d","d"
"HC2-B1","HC2",10,"d","d"
"HC2-B1","HC2",11,"d","d"
"HC2-B1","HC2",12,"d","d"
"HC2-B1","HC2",13,"d","d"
"HC2-B1","HC2",14,"s","s"
"HC2-B1","HC2",15,"s","s"
"HC2-B1","HC2",16,"s","s"
"HC2-B1","HC2",17,"s","s"
"HC2-B1","HC2",18,"s","s"
"HC2-B1","HC2",19,"s","s"
"HC2-B1","HC2",20,"s","s"
"SAT-G1","SAT",1,"u","u"
"SAT-G1","SAT",2,"u","u"
"SAT-G1","SAT",3,"s","s"
"SAT-G1","SAT",4,"s","s"
"SAT-G1","SAT",5,"s","s"
"SAT-G1","SAT",6,"s","s"
"SAT-G1","SAT",7,"s","s"
"SAT-G1","SAT",8,"s","s"
"SAT-G1","SAT",9,"s","s"
"SAT-G1","SAT",10,"s","s"
"SAT-G1","SAT",11,"s","s"
"SAT-G1","SAT",12,"s","s"
"SAT-G1","SAT",13,"s","s"
"SAT-G1","SAT",14,"s","s"
"SAT-G1","SAT",15,"s","s"
"SAT-G1","SAT",16,"s","s"
"SAT-G1","SAT",17,"s","s"
"SAT-G1","SAT",18,"s","s"
"SAT-G1","SAT",19,"s","s"
"SAT-G1","SAT",20,"s","s"
"TR1-C1","TR1",1,"s","s"
"TR1-C1","TR1",2,"s","s"
"TR1-C1","TR1",3,"s","s"
"TR1-C1","TR1",4,"s","s"
"TR1-C1","TR1",5,"s","s"
"TR1-C1","TR1",6,"s","s"
"TR1-C1","TR1",7,"s","s"
"TR1-C1","TR1",8,"s","s"
"TR1-C1","TR1",9,"s","s"
"TR1-C1","TR1",10,"s","s"
"TR1-C1","TR1",11,"s","s"
"TR1-C1","TR1",12,"s","s"
"TR1-C1","TR1",13,"s","s"
"TR1-C1","TR1",14,"s","s"
"TR1-C1","TR1",15,"s","s"
"TR1-C1","TR1",16,"s","s"
"TR1-C1","TR1",17,"s","s"
"TR1-C1","TR1",18,"s","s"
"TR1-C1","TR1",19,"s","s"
"TR1-C1","TR1",20,"s","s"
"TR1-C1","TR1",1,"s","s"
"TR1-C1","TR1",2,"s","s"
"TR1-C1","TR1",3,"s","s"
"TR1-C1","TR1",4,"s","s"
"TR1-C1","TR1",5,"s","s"
"TR1-C1","TR1",6,"s","s"
"TR1-C1","TR1",7,"s","s"
"TR1-C1","TR1",8,"s","s"
"TR1-C1","TR1",9,"s","s"
"TR1-C1","TR1",10,"s","s"
"TR1-C1","TR1",11,"s","s"
"TR1-C1","TR1",12,"s","s"
"TR1-C1","TR1",13,"s","s"
"TR1-C1","TR1",14,"s","s"
"TR1-C1","TR1",15,"s","s"
"TR1-C1","TR1",16,"s","s"
"TR1-C1","TR1",17,"s","s"
"TR1-C1","TR1",18,"s","s"
"TR1-C1","TR1",19,"s","s"
"TR1-C1","TR1",20,"s","s"
"TR1-C1","TR1",1,"s","u"
"TR1-C1","TR1",2,"s","u"
"TR1-C1","TR1",3,"s","u"
"TR1-C1","TR1",4,"s","s"
"TR1-C1","TR1",5,"s","s"
"TR1-C1","TR1",6,"s","s"
"TR1-C1","TR1",7,"s","s"
"TR1-C1","TR1",8,"s","s"
"TR1-C1","TR1",9,"s","s"
"TR1-C1","TR1",10,"s","s"
"TR1-C1","TR1",11,"s","s"
"TR1-C1","TR1",12,"s","s"
"TR1-C1","TR1",13,"s","s"
"TR1-C1","TR1",14,"s","s"
"TR1-C1","TR1",15,"s","s"
"TR1-C1","TR1",16,"s","s"
"TR1-C1","TR1",17,"s","s"
"TR1-C1","TR1",18,"s","s"
"TR1-C1","TR1",19,"s","s"
"TR1-C1","TR1",20,"s","s"
"TR1-C1","TR1",1,"s","u"
"TR1-C1","TR1",2,"s","u"
"TR1-C1","TR1",3,"s","s"
"TR1-C1","TR1",4,"s","s"
"TR1-C1","TR1",5,"s","s"
"TR1-C1","TR1",6,"s","s"
"TR1-C1","TR1",7,"s","s"
"TR1-C1","TR1",8,"s","s"
"TR1-C1","TR1",9,"s","s"
"TR1-C1","TR1",10,"s","s"
"TR1-C1","TR1",11,"s","s"
"TR1-C1","TR1",12,"s","s"
"TR1-C1","TR1",13,"s","s"
"TR1-C1","TR1",14,"s","s"
"TR1-C1","TR1",15,"s","s"
"TR1-C1","TR1",16,"s","m"
"TR1-C1","TR1",17,"s","m"
"TR1-C1","TR1",18,"s","m"
"TR1-C1","TR1",19,"s","m"
"TR1-C1","TR1",20,"s","m"
"TR1-C6","TR1",1,"u","u"
"TR1-C6","TR1",2,"u","u"
"TR1-C6","TR1",3,"u","u"
"TR1-C6","TR1",4,"d","d"
"TR1-C6","TR1",5,"d","d"
"TR1-C6","TR1",6,"d","d"
"TR1-C6","TR1",7,"d","d"
"TR1-C6","TR1",8,"s","s"
"TR1-C6","TR1",9,"s","s"
"TR1-C6","TR1",10,"s","s"
"TR1-C6","TR1",11,"s","s"
"TR1-C6","TR1",12,"s","s"
"TR1-C6","TR1",13,"s","s"
"TR1-C6","TR1",14,"s","s"
"TR1-C6","TR1",15,"s","s"
"TR1-C6","TR1",16,"s","s"
"TR1-C6","TR1",17,"s","s"
"TR1-C6","TR1",18,"s","s"
"TR1-C6","TR1",19,"s","s"
"TR1-C6","TR1",20,"s","s"
"TR1-C6","TR1",1,"u","u"
"TR1-C6","TR1",2,"u","u"
"TR1-C6","TR1",3,"u","u"
"TR1-C6","TR1",4,"d","d"
"TR1-C6","TR1",5,"d","d"
"TR1-C6","TR1",6,"d","d"
"TR1-C6","TR1",7,"d","d"
"TR1-C6","TR1",8,"d","d"
"TR1-C6","TR1",9,"d","d"
"TR1-C6","TR1",10,"s","s"
"TR1-C6","TR1",11,"s","s"
"TR1-C6","TR1",12,"s","s"
"TR1-C6","TR1",13,"s","s"
"TR1-C6","TR1",14,"s","s"
"TR1-C6","TR1",15,"s","s"
"TR1-C6","TR1",16,"s","s"
"TR1-C6","TR1",17,"s","s"
"TR1-C6","TR1",18,"s","s"
"TR1-C6","TR1",19,"s","s"
"TR1-C6","TR1",20,"s","s"
"TR1-C6","TR1",1,"u","u"
"TR1-C6","TR1",2,"u","u"
"TR1-C6","TR1",3,"u","u"
"TR1-C6","TR1",4,"u","u"
"TR1-C6","TR1",5,"d","d"
"TR1-C6","TR1",6,"d","d"
"TR1-C6","TR1",7,"d","d"
"TR1-C6","TR1",8,"d","d"
"TR1-C6","TR1",9,"s","s"
"TR1-C6","TR1",10,"s","s"
"TR1-C6","TR1",11,"s","s"
"TR1-C6","TR1",12,"s","s"
"TR1-C6","TR1",13,"s","s"
"TR1-C6","TR1",14,"s","s"
"TR1-C6","TR1",15,"s","s"
"TR1-C6","TR1",16,"s","s"
"TR1-C6","TR1",17,"s","s"
"TR1-C6","TR1",18,"s","s"
"TR1-C6","TR1",19,"s","s"
"TR1-C6","TR1",20,"s","s"
"TR1-C6","TR1",1,"u","u"
"TR1-C6","TR1",2,"u","u"
"TR1-C6","TR1",3,"u","u"
"TR1-C6","TR1",4,"u","u"
"TR1-C6","TR1",5,"d","d"
"TR1-C6","TR1",6,"d","d"
"TR1-C6","TR1",7,"d","d"
"TR1-C6","TR1",8,"d","d"
"TR1-C6","TR1",9,"d","d"
"TR1-C6","TR1",10,"s","s"
"TR1-C6","TR1",11,"s","s"
"TR1-C6","TR1",12,"s","s"
"TR1-C6","TR1",13,"s","s"
"TR1-C6","TR1",14,"s","s"
"TR1-C6","TR1",15,"s","s"
"TR1-C6","TR1",16,"s","s"
"TR1-C6","TR1",17,"s","s"
"TR1-C6","TR1",18,"s","s"
"TR1-C6","TR1",19,"s","s"
"TR1-C6","TR1",20,"s","s"
"TR1-C3","TR1",1,"u","u"
"TR1-C3","TR1",2,"d","d"
"TR1-C3","TR1",3,"d","d"
"TR1-C3","TR1",4,"d","d"
"TR1-C3","TR1",5,"d","d"
"TR1-C3","TR1",6,"d","d"
"TR1-C3","TR1",7,"s","s"
"TR1-C3","TR1",8,"s","s"
"TR1-C3","TR1",9,"s","s"
"TR1-C3","TR1",10,"s","s"
"TR1-C3","TR1",11,"s","s"
"TR1-C3","TR1",12,"s","s"
"TR1-C3","TR1",13,"s","s"
"TR1-C3","TR1",14,"s","s"
"TR1-C3","TR1",15,"s","s"
"TR1-C3","TR1",16,"s","s"
"TR1-C3","TR1",17,"s","s"
"TR1-C3","TR1",18,"s","s"
"TR1-C3","TR1",19,"s","s"
"TR1-C3","TR1",20,"s","s"
"TR1-C3","TR1",1,"u","u"
"TR1-C3","TR1",2,"d","d"
"TR1-C3","TR1",3,"d","d"
"TR1-C3","TR1",4,"d","d"
"TR1-C3","TR1",5,"d","d"
"TR1-C3","TR1",6,"d","d"
"TR1-C3","TR1",7,"d","d"
"TR1-C3","TR1",8,"s","s"
"TR1-C3","TR1",9,"s","s"
"TR1-C3","TR1",10,"s","s"
"TR1-C3","TR1",11,"s","s"
"TR1-C3","TR1",12,"s","s"
"TR1-C3","TR1",13,"s","s"
"TR1-C3","TR1",14,"s","s"
"TR1-C3","TR1",15,"s","s"
"TR1-C3","TR1",16,"s","s"
"TR1-C3","TR1",17,"s","s"
"TR1-C3","TR1",18,"s","s"
"TR1-C3","TR1",19,"s","s"
"TR1-C3","TR1",20,"s","s"
"TR1-C3","TR1",1,"u","u"
"TR1-C3","TR1",2,"d","d"
"TR1-C3","TR1",3,"d","d"
"TR1-C3","TR1",4,"d","d"
"TR1-C3","TR1",5,"d","d"
"TR1-C3","TR1",6,"s","s"
"TR1-C3","TR1",7,"s","s"
"TR1-C3","TR1",8,"s","s"
"TR1-C3","TR1",9,"s","s"
"TR1-C3","TR1",10,"s","s"
"TR1-C3","TR1",11,"s","s"
"TR1-C3","TR1",12,"s","s"
"TR1-C3","TR1",13,"s","s"
"TR1-C3","TR1",14,"s","s"
"TR1-C3","TR1",15,"s","s"
"TR1-C3","TR1",16,"s","s"
"TR1-C3","TR1",17,"s","s"
"TR1-C3","TR1",18,"s","s"
"TR1-C3","TR1",19,"s","s"
"TR1-C3","TR1",20,"s","s"
"HC1-B2","HC1",1,"u","u"
"HC1-B2","HC1",2,"u","u"
"HC1-B2","HC1",3,"u","u"
"HC1-B2","HC1",4,"u","u"
"HC1-B2","HC1",5,"u","u"
"HC1-B2","HC1",6,"u","u"
"HC1-B2","HC1",7,"u","u"
"HC1-B2","HC1",8,"u","u"
"HC1-B2","HC1",9,"u","u"
"HC1-B2","HC1",10,"u","u"
"HC1-B2","HC1",11,"u","u"
"HC1-B2","HC1",12,"d","d"
"HC1-B2","HC1",13,"d","d"
"HC1-B2","HC1",14,"d","d"
"HC1-B2","HC1",15,"d","d"
"HC1-B2","HC1",16,"d","d"
"HC1-B2","HC1",17,"d","d"
"HC1-B2","HC1",18,"d","d"
"HC1-B2","HC1",19,"u","u"
"HC1-B2","HC1",20,"d","d"
"HC1-B2","HC1",1,"u","u"
"HC1-B2","HC1",2,"u","u"
"HC1-B2","HC1",3,"u","u"
"HC1-B2","HC1",4,"u","u"
"HC1-B2","HC1",5,"u","u"
"HC1-B2","HC1",6,"u","u"
"HC1-B2","HC1",7,"u","u"
"HC1-B2","HC1",8,"u","u"
"HC1-B2","HC1",9,"u","u"
"HC1-B2","HC1",10,"u","u"
"HC1-B2","HC1",11,"u","u"
"HC1-B2","HC1",12,"u","u"
"HC1-B2","HC1",13,"d","d"
"HC1-B2","HC1",14,"d","d"
"HC1-B2","HC1",15,"d","d"
"HC1-B2","HC1",16,"d","d"
"HC1-B2","HC1",17,"d","d"
"HC1-B2","HC1",18,"d","d"
"HC1-B2","HC1",19,"u","u"
"HC1-B2","HC1",20,"d","d"
"HC1-B2","HC1",1,"u","p"
"HC1-B2","HC1",2,"u","p"
"HC1-B2","HC1",3,"u","u"
"HC1-B2","HC1",4,"u","u"
"HC1-B2","HC1",5,"u","u"
"HC1-B2","HC1",6,"u","u"
"HC1-B2","HC1",7,"u","u"
"HC1-B2","HC1",8,"u","u"
"HC1-B2","HC1",9,"u","u"
"HC1-B2","HC1",10,"u","u"
"HC1-B2","HC1",11,"u","u"
"HC1-B2","HC1",12,"d","d"
"HC1-B2","HC1",13,"d","d"
"HC1-B2","HC1",14,"d","d"
"HC1-B2","HC1",15,"d","d"
"HC1-B2","HC1",16,"d","d"
"HC1-B2","HC1",17,"d","d"
"HC1-B2","HC1",18,"u","p"
"HC1-B2","HC1",19,"d","u"
"HC1-B2","HC1",20,"d","d"
"HC1-B2","HC1",1,"u","p"
"HC1-B2","HC1",2,"u","p"
"HC1-B2","HC1",3,"u","u"
"HC1-B2","HC1",4,"u","u"
"HC1-B2","HC1",5,"u","u"
"HC1-B2","HC1",6,"u","u"
"HC1-B2","HC1",7,"u","u"
"HC1-B2","HC1",8,"u","u"
"HC1-B2","HC1",9,"u","u"
"HC1-B2","HC1",10,"u","u"
"HC1-B2","HC1",11,"u","p"
"HC1-B2","HC1",12,"d","d"
"HC1-B2","HC1",13,"d","d"
"HC1-B2","HC1",14,"d","d"
"HC1-B2","HC1",15,"d","d"
"HC1-B2","HC1",16,"d","d"
"HC1-B2","HC1",17,"d","d"
"HC1-B2","HC1",18,"u","m"
"HC1-B2","HC1",19,"d","m"
"HC1-B2","HC1",20,"d","d"
"HC1-H1","HC1",1,"u","u"
"HC1-H1","HC1",2,"u","u"
"HC1-H1","HC1",3,"u","u"
"HC1-H1","HC1",4,"u","u"
"HC1-H1","HC1",5,"u","u"
"HC1-H1","HC1",6,"u","u"
"HC1-H1","HC1",7,"u","u"
"HC1-H1","HC1",8,"u","u"
"HC1-H1","HC1",9,"u","u"
"HC1-H1","HC1",10,"u","u"
"HC1-H1","HC1",11,"u","u"
"HC1-H1","HC1",12,"u","u"
"HC1-H1","HC1",13,"u","u"
